ActID,ActionID,EmpID,EffectiveDt
2023,90,430,2023-04-01
2024,10,1525,2023-08-15
2025,90,751,2023-03-30
2026,10,1526,2023-05-22
2027,91,1417,2023-05-25
2028,10,1527,2023-04-30
2029,90,436,2023-08-03
2030,10,1528,2023-08-19
2031,91,305,2023-04-04
2032,10,1529,2023-08-12
2033,91,1009,2023-11-24
2034,10,1530,2023-03-06
2035,90,1022,2023-03-14
2036,10,1531,2023-04-17
2037,90,762,2023-06-19
2038,10,1532,2023-03-17
2039,91,1272,2023-12-24
2040,10,1533,2023-09-22
2041,91,1024,2023-11-09
2042,10,1534,2023-04-30
2043,91,1503,2023-08-17
2044,10,1535,2023-04-05
2045,90,623,2023-09-30
2046,10,1536,2024-01-23
2047,91,185,2023-04-10
2048,10,1537,2023-06-06
2049,91,1339,2023-04-21
2050,10,1538,2023-05-13
2051,90,1164,2023-05-30
2052,10,1539,2023-05-21
2053,91,157,2023-04-26
2054,10,1540,2023-06-02
2055,90,1012,2023-06-23
2056,10,1541,2023-05-27
2057,90,1279,2023-05-19
2058,10,1542,2023-03-24
2059,90,1438,2023-04-29
2060,10,1543,2023-09-09
2061,90,1357,2023-06-15
2062,10,1544,2023-11-26
2063,90,44,2023-07-01
2064,10,1545,2023-07-29
2065,90,174,2023-08-23
2066,10,1546,2023-07-08
2067,90,720,2023-06-07
2068,10,1547,2024-02-12
2069,91,236,2023-10-15
2070,10,1548,2023-02-18
2071,91,672,2023-03-21
2072,10,1549,2023-08-05
2073,91,521,2023-09-02
2074,10,1550,2023-10-05
2075,91,888,2023-03-15
2076,10,1551,2023-06-09
2077,91,977,2023-03-27
2078,10,1552,2023-04-04
2079,90,840,2023-09-08
2080,10,1553,2023-04-21
2081,91,727,2023-08-21
2082,10,1554,2023-02-10
2083,91,331,2023-06-20
2084,10,1555,2023-06-14
2085,91,1145,2023-07-30
2086,10,1556,2023-05-23
2087,90,930,2023-03-28
2088,10,1557,2023-06-15
2089,90,577,2023-04-14
2090,10,1558,2023-11-01
2091,90,1284,2023-01-30
2092,10,1559,2023-07-12
2093,91,443,2023-07-22
2094,10,1560,2023-04-22
2095,91,1232,2023-03-13
2096,10,1561,2023-03-07
2097,91,935,2023-08-20
2098,10,1562,2023-07-01
2099,30,11,2017-04-23
2100,30,28,2016-11-14
2101,30,51,2017-06-24
2102,30,53,2017-05-28
2103,30,71,2017-06-25
2104,30,76,2017-11-19
2105,30,120,2017-03-23
2106,30,124,2017-04-20
2107,30,138,2017-05-14
2108,30,146,2017-10-09
2109,30,152,2017-06-19
2110,30,159,2017-10-06
2111,30,167,2017-12-25
2112,30,177,2017-06-10
2113,30,195,2017-09-14
2114,30,199,2017-06-01
2115,30,205,2017-04-24
2116,30,215,2017-05-20
2117,30,226,2017-04-27
2118,30,234,2017-07-30
2119,30,236,2017-01-25
2120,30,257,2017-03-28
2121,30,264,2017-09-02
2122,30,273,2017-05-01
2123,30,276,2017-03-22
2124,30,285,2017-06-14
2125,30,287,2017-08-21
2126,30,290,2017-06-25
2127,30,300,2017-07-05
2128,30,311,2017-10-24
2129,30,322,2017-06-02
2130,30,361,2017-06-01
2131,30,387,2017-10-13
2132,30,394,2017-08-13
2133,30,409,2017-06-18
2134,30,436,2017-05-27
2135,30,463,2017-07-11
2136,30,477,2017-06-17
2137,30,481,2017-06-14
2138,30,509,2017-07-24
2139,30,511,2017-07-13
2140,30,513,2017-02-25
2141,30,521,2017-06-08
2142,30,525,2017-09-05
2143,30,555,2017-07-10
2144,30,557,2017-08-23
2145,30,577,2017-04-02
2146,30,598,2017-07-18
2147,30,603,2017-04-29
2148,30,623,2017-07-21
2149,30,628,2017-04-15
2150,30,663,2017-06-07
2151,30,701,2017-07-05
2152,30,705,2017-09-27
2153,30,708,2017-03-30
2154,30,710,2017-04-03
2155,30,727,2017-05-15
2156,30,734,2017-08-28
2157,30,749,2017-10-24
2158,30,790,2017-08-15
2159,30,812,2017-08-04
2160,30,823,2017-01-25
2161,30,837,2017-01-04
2162,30,839,2017-07-09
2163,30,840,2017-02-17
2164,30,846,2017-04-27
2165,30,847,2017-05-02
2166,30,856,2017-04-08
2167,30,858,2017-08-28
2168,30,862,2017-10-16
2169,30,867,2017-06-17
2170,30,910,2017-08-05
2171,30,924,2016-10-08
2172,30,935,2017-08-30
2173,30,937,2017-09-16
2174,30,950,2017-07-15
2175,30,955,2017-05-04
2176,30,960,2017-11-05
2177,30,965,2017-05-27
2178,30,969,2017-11-23
2179,30,977,2017-10-09
2180,30,985,2017-06-23
2181,30,988,2017-09-09
2182,30,996,2017-02-01
2183,30,1021,2017-05-06
2184,30,1052,2017-02-17
2185,30,1054,2017-07-16
2186,30,1056,2017-07-06
2187,30,1067,2017-11-15
2188,30,1076,2017-10-02
2189,30,1082,2017-10-22
2190,30,1098,2017-07-19
2191,30,1118,2017-08-21
2192,30,1119,2017-04-23
2193,30,1132,2017-06-10
2194,30,1139,2017-03-07
2195,30,1144,2017-07-14
2196,30,1145,2017-07-24
2197,30,1148,2017-06-13
2198,30,1149,2017-07-03
2199,30,1153,2017-07-13
2200,30,1157,2017-08-04
2201,30,1159,2017-08-05
2202,30,1164,2017-08-29
2203,30,1165,2017-11-13
2204,30,1168,2017-06-01
2205,30,1173,2017-03-14
2206,30,1176,2017-04-27
2207,30,1194,2017-08-11
2208,30,1198,2017-06-18
2209,30,1207,2017-06-16
2210,30,1209,2017-04-19
2211,30,1211,2017-08-21
2212,30,1214,2017-11-09
2213,30,1218,2017-04-09
2214,30,1220,2017-06-09
2215,30,1235,2017-07-14
2216,30,1237,2017-01-17
2217,30,1242,2017-07-29
2218,30,1245,2017-06-20
2219,30,1248,2017-05-09
2220,30,1272,2017-08-07
2221,30,1279,2017-10-03
2222,30,1284,2017-09-16
2223,30,1290,2017-07-15
2224,30,1292,2017-02-10
2225,30,1294,2017-02-20
2226,30,1295,2017-05-01
2227,30,1299,2017-08-10
2228,30,1301,2017-06-14
2229,30,1303,2017-07-31
2230,30,1310,2017-10-06
2231,30,1329,2017-11-07
2232,30,1339,2017-05-22
2233,30,1357,2017-06-25
2234,30,1360,2017-06-29
2235,30,1369,2017-05-07
2236,30,1427,2017-09-22
2237,30,1438,2017-07-10
2238,30,1453,2017-12-18
2239,30,1503,2017-07-28
2240,30,3,2018-08-20
2241,30,11,2018-02-28
2242,30,22,2018-08-28
2243,30,41,2018-06-12
2244,30,43,2018-09-06
2245,30,51,2018-07-29
2246,30,106,2018-04-27
2247,30,124,2018-11-04
2248,30,151,2018-12-17
2249,30,177,2019-01-13
2250,30,195,2017-09-14
2251,30,199,2019-01-09
2252,30,203,2018-06-12
2253,30,232,2019-01-26
2254,30,234,2018-03-05
2255,30,236,2018-04-11
2256,30,243,2018-11-28
2257,30,247,2018-07-07
2258,30,257,2018-08-03
2259,30,264,2018-10-24
2260,30,266,2018-10-03
2261,30,276,2018-09-25
2262,30,285,2018-07-26
2263,30,292,2018-01-29
2264,30,314,2018-09-04
2265,30,317,2018-08-06
2266,30,331,2018-09-09
2267,30,338,2018-08-27
2268,30,348,2018-08-29
2269,30,356,2018-04-25
2270,30,361,2018-08-05
2271,30,394,2018-05-18
2272,30,425,2018-06-11
2273,30,436,2018-08-03
2274,30,464,2019-03-18
2275,30,474,2018-01-17
2276,30,481,2018-03-12
2277,30,511,2018-12-25
2278,30,525,2018-05-10
2279,30,548,2018-04-27
2280,30,563,2018-10-06
2281,30,567,2018-11-20
2282,30,577,2018-05-20
2283,30,588,2018-06-06
2284,30,609,2018-05-04
2285,30,623,2018-09-14
2286,30,643,2018-06-12
2287,30,672,2018-06-17
2288,30,687,2018-06-26
2289,30,707,2018-05-26
2290,30,710,2019-02-17
2291,30,721,2018-03-25
2292,30,734,2018-02-18
2293,30,749,2018-06-04
2294,30,753,2018-06-10
2295,30,758,2018-04-12
2296,30,782,2018-03-10
2297,30,812,2018-08-14
2298,30,823,2018-07-25
2299,30,840,2018-04-30
2300,30,854,2017-12-06
2301,30,855,2018-10-20
2302,30,869,2018-08-11
2303,30,910,2018-10-19
2304,30,933,2018-07-01
2305,30,937,2018-06-25
2306,30,945,2018-05-13
2307,30,960,2018-10-26
2308,30,962,2018-05-28
2309,30,969,2018-10-02
2310,30,981,2018-09-02
2311,30,988,2018-07-23
2312,30,1009,2018-05-01
2313,30,1010,2018-12-13
2314,30,1012,2018-07-09
2315,30,1014,2018-08-09
2316,30,1021,2018-07-31
2317,30,1070,2018-06-26
2318,30,1139,2018-09-24
2319,30,1144,2018-07-15
2320,30,1145,2018-04-26
2321,30,1153,2018-11-18
2322,30,1164,2018-01-21
2323,30,1165,2018-07-31
2324,30,1168,2018-01-26
2325,30,1173,2018-06-10
2326,30,1183,2018-04-05
2327,30,1218,2018-05-07
2328,30,1232,2018-06-13
2329,30,1233,2018-09-13
2330,30,1235,2018-07-03
2331,30,1237,2018-07-22
2332,30,1244,2018-09-01
2333,30,1245,2018-08-05
2334,30,1248,2018-06-25
2335,30,1272,2018-06-20
2336,30,1279,2018-07-20
2337,30,1284,2017-12-30
2338,30,1289,2018-09-18
2339,30,1290,2018-05-07
2340,30,1292,2018-06-16
2341,30,1294,2018-09-15
2342,30,1295,2018-07-06
2343,30,1298,2018-05-30
2344,30,1299,2018-05-10
2345,30,1303,2018-06-14
2346,30,1310,2018-07-12
2347,30,1319,2018-11-04
2348,30,1321,2018-06-30
2349,30,1339,2018-03-04
2350,30,1357,2018-09-17
2351,30,1360,2018-08-10
2352,30,1377,2018-06-03
2353,30,1404,2018-06-11
2354,30,1417,2018-05-24
2355,30,1427,2018-10-12
2356,30,1438,2018-04-28
2357,30,1453,2018-05-12
2358,30,6,2019-05-23
2359,30,71,2018-10-20
2360,30,106,2019-11-20
2361,30,124,2019-10-05
2362,30,140,2019-01-04
2363,30,141,2019-09-16
2364,30,151,2019-04-15
2365,30,175,2019-07-21
2366,30,177,2019-06-24
2367,30,180,2019-06-04
2368,30,203,2019-02-20
2369,30,205,2019-06-27
2370,30,232,2019-01-31
2371,30,236,2019-05-24
2372,30,243,2019-07-13
2373,30,247,2019-02-15
2374,30,266,2019-05-06
2375,30,276,2019-07-18
2376,30,285,2019-06-10
2377,30,292,2019-09-25
2378,30,305,2019-08-20
2379,30,311,2019-05-28
2380,30,317,2019-05-06
2381,30,356,2019-06-14
2382,30,364,2019-06-24
2383,30,368,2019-09-17
2384,30,425,2019-02-13
2385,30,463,2019-03-19
2386,30,509,2019-07-08
2387,30,548,2019-07-15
2388,30,563,2019-07-22
2389,30,585,2018-11-09
2390,30,655,2019-07-20
2391,30,666,2019-03-02
2392,30,686,2019-10-08
2393,30,692,2019-02-23
2394,30,707,2019-05-06
2395,30,717,2019-05-19
2396,30,721,2019-07-22
2397,30,722,2019-03-24
2398,30,753,2019-07-03
2399,30,758,2019-07-01
2400,30,762,2019-07-10
2401,30,771,2019-09-21
2402,30,783,2019-03-22
2403,30,823,2020-01-12
2404,30,847,2019-08-13
2405,30,850,2019-04-01
2406,30,852,2019-02-26
2407,30,856,2019-03-07
2408,30,867,2019-07-15
2409,30,888,2019-05-12
2410,30,901,2019-04-05
2411,30,920,2019-06-04
2412,30,921,2019-06-24
2413,30,930,2019-07-16
2414,30,954,2019-08-10
2415,30,981,2019-02-28
2416,30,1010,2019-05-14
2417,30,1064,2019-08-24
2418,30,1067,2019-05-24
2419,30,1120,2019-10-13
2420,30,1145,2019-12-22
2421,30,1153,2019-07-13
2422,30,1159,2019-08-27
2423,30,1164,2019-03-30
2424,30,1165,2019-07-27
2425,30,1173,2019-03-31
2426,30,1218,2019-07-14
2427,30,1220,2019-05-06
2428,30,1232,2019-08-26
2429,30,1235,2019-08-25
2430,30,1237,2019-01-16
2431,30,1242,2018-11-05
2432,30,1244,2019-05-20
2433,30,1245,2019-07-17
2434,30,1248,2019-09-21
2435,30,1272,2019-05-08
2436,30,1279,2019-12-31
2437,30,1284,2019-04-16
2438,30,1289,2019-08-20
2439,30,1290,2019-01-04
2440,30,1292,2019-11-25
2441,30,1294,2019-10-01
2442,30,1295,2019-04-01
2443,30,1298,2019-07-05
2444,30,1299,2019-10-08
2445,30,1301,2019-06-27
2446,30,1303,2019-04-26
2447,30,1310,2019-01-08
2448,30,1319,2019-08-16
2449,30,1321,2019-03-26
2450,30,1329,2019-03-23
2451,30,1357,2019-05-30
2452,30,1360,2019-09-15
2453,30,1369,2019-08-19
2454,30,1377,2019-04-16
2455,30,1417,2019-11-26
2456,30,1427,2019-06-15
2457,30,1453,2019-09-09
2458,30,1503,2019-10-01
2459,30,6,2020-11-21
2460,30,28,2020-07-04
2461,30,41,2020-04-13
2462,30,44,2020-08-19
2463,30,70,2020-08-25
2464,30,81,2020-07-20
2465,30,106,2020-03-31
2466,30,140,2020-01-08
2467,30,152,2020-06-25
2468,30,157,2020-08-15
2469,30,180,2020-06-21
2470,30,203,2020-05-20
2471,30,217,2020-05-30
2472,30,247,2019-11-17
2473,30,276,2020-09-02
2474,30,285,2020-04-06
2475,30,292,2020-05-16
2476,30,299,2020-07-13
2477,30,305,2020-08-25
2478,30,313,2020-09-28
2479,30,343,2020-04-20
2480,30,356,2020-06-13
2481,30,416,2020-12-12
2482,30,443,2020-09-16
2483,30,451,2020-04-18
2484,30,464,2020-06-21
2485,30,548,2020-02-18
2486,30,585,2020-08-16
2487,30,641,2020-05-01
2488,30,655,2020-02-10
2489,30,656,2020-08-11
2490,30,657,2020-06-13
2491,30,672,2020-06-30
2492,30,686,2020-06-15
2493,30,705,2019-12-20
2494,30,712,2020-05-24
2495,30,715,2020-07-15
2496,30,751,2020-10-26
2497,30,790,2020-09-24
2498,30,850,2020-04-17
2499,30,852,2020-07-26
2500,30,854,2020-01-14
2501,30,867,2020-09-09
2502,30,921,2020-09-12
2503,30,933,2020-05-15
2504,30,950,2020-06-22
2505,30,954,2020-08-20
2506,30,960,2020-04-29
2507,30,1010,2020-04-13
2508,30,1014,2020-04-27
2509,30,1022,2020-11-12
2510,30,1031,2020-01-24
2511,30,1054,2020-09-03
2512,30,1070,2020-08-20
2513,30,1218,2020-05-04
2514,30,1228,2020-07-31
2515,30,1235,2020-06-25
2516,30,1237,2020-09-11
2517,30,1242,2020-06-24
2518,30,1245,2020-04-24
2519,30,6,2021-04-18
2520,30,10,2021-10-10
2521,30,22,2021-05-23
2522,30,28,2021-03-29
2523,30,41,2021-05-16
2524,30,72,2021-04-19
2525,30,81,2021-06-11
2526,30,121,2021-06-21
2527,30,152,2021-03-05
2528,30,157,2021-09-28
2529,30,195,2021-07-03
2530,30,243,2021-04-28
2531,30,247,2021-10-13
2532,30,264,2021-06-19
2533,30,292,2021-08-08
2534,30,299,2021-08-12
2535,30,305,2021-09-16
2536,30,313,2021-06-16
2537,30,425,2021-02-27
2538,30,436,2021-02-23
2539,30,451,2021-03-15
2540,30,504,2021-02-16
2541,30,548,2021-06-28
2542,30,656,2021-06-08
2543,30,657,2020-12-05
2544,30,672,2021-06-19
2545,30,715,2021-11-25
2546,30,772,2021-04-21
2547,30,856,2021-06-02
2548,30,878,2021-04-20
2549,30,924,2021-10-23
2550,30,981,2021-05-17
2551,30,1007,2021-09-07
2552,30,1010,2021-03-30
2553,30,1067,2021-06-17
2554,30,1098,2020-11-22
2555,30,1145,2021-03-08
2556,30,1157,2021-07-30
2557,30,1233,2021-03-22
2558,30,1235,2021-06-18
2559,30,1237,2021-08-04
2560,30,1245,2021-10-11
2561,30,22,2022-06-26
2562,30,81,2022-07-13
2563,30,97,2022-05-05
2564,30,152,2022-10-20
2565,30,157,2022-09-19
2566,30,185,2022-04-13
2567,30,292,2022-04-04
2568,30,305,2022-07-29
2569,30,347,2022-05-08
2570,30,511,2022-05-05
2571,30,555,2022-06-26
2572,30,751,2022-02-24
2573,30,758,2022-05-06
2574,30,762,2022-05-16
2575,30,772,2022-04-30
2576,30,1054,2022-01-27
2577,30,1157,2022-03-27
2578,30,1295,2022-06-06
2579,30,1321,2022-04-09
2580,30,1329,2022-09-05
2581,30,1339,2022-05-06
2582,30,869,2023-05-16
2583,30,1024,2023-08-17
2584,30,1220,2023-08-10
2585,30,1279,2023-03-24
2586,30,1329,2023-05-23
