PerfID,EmpID,Rating,PerfDate
4637,698,3,2019-12-31
4638,699,3,2019-12-31
4639,700,3,2019-12-31
4640,702,3,2019-12-31
4641,703,2,2019-12-31
4642,704,3,2019-12-31
4643,705,4,2019-12-31
4644,708,4,2019-12-31
4645,709,4,2019-12-31
4646,710,2,2019-12-31
4647,711,3,2019-12-31
4648,712,3,2019-12-31
4649,713,3,2019-12-31
4650,714,3,2019-12-31
4651,715,4,2019-12-31
4652,716,4,2019-12-31
4653,717,2,2019-12-31
4654,718,3,2019-12-31
4655,719,3,2019-12-31
4656,720,1,2019-12-31
4657,721,3,2019-12-31
4658,723,2,2019-12-31
4659,724,5,2019-12-31
4660,725,3,2019-12-31
4661,726,3,2019-12-31
4662,727,4,2019-12-31
4663,728,2,2019-12-31
4664,729,3,2019-12-31
4665,730,2,2019-12-31
4666,731,4,2019-12-31
4667,732,3,2019-12-31
4668,735,2,2019-12-31
4669,736,4,2019-12-31
4670,737,2,2019-12-31
4671,738,2,2019-12-31
4672,739,5,2019-12-31
4673,740,2,2019-12-31
4674,741,3,2019-12-31
4675,742,3,2019-12-31
4676,743,4,2019-12-31
4677,744,3,2019-12-31
4678,745,1,2019-12-31
4679,746,1,2019-12-31
4680,747,2,2019-12-31
4681,748,3,2019-12-31
4682,749,2,2019-12-31
4683,750,2,2019-12-31
4684,751,4,2019-12-31
4685,752,1,2019-12-31
4686,753,3,2019-12-31
4687,754,2,2019-12-31
4688,755,2,2019-12-31
4689,757,3,2019-12-31
4690,758,4,2019-12-31
4691,759,4,2019-12-31
4692,760,1,2019-12-31
4693,761,2,2019-12-31
4694,762,3,2019-12-31
4695,763,2,2019-12-31
4696,764,2,2019-12-31
4697,765,3,2019-12-31
4698,767,3,2019-12-31
4699,768,1,2019-12-31
4700,770,1,2019-12-31
4701,771,1,2019-12-31
4702,772,5,2019-12-31
4703,773,3,2019-12-31
4704,774,3,2019-12-31
4705,775,3,2019-12-31
4706,776,3,2019-12-31
4707,777,4,2019-12-31
4708,778,3,2019-12-31
4709,783,4,2019-12-31
4710,784,3,2019-12-31
4711,785,3,2019-12-31
4712,787,4,2019-12-31
4713,788,5,2019-12-31
4714,789,2,2019-12-31
4715,790,5,2019-12-31
4716,791,3,2019-12-31
4717,792,4,2019-12-31
4718,793,3,2019-12-31
4719,795,4,2019-12-31
4720,796,4,2019-12-31
4721,797,2,2019-12-31
4722,798,3,2019-12-31
4723,800,2,2019-12-31
4724,801,3,2019-12-31
4725,803,2,2019-12-31
4726,805,3,2019-12-31
4727,806,4,2019-12-31
4728,807,3,2019-12-31
4729,808,3,2019-12-31
4730,809,4,2019-12-31
4731,810,3,2019-12-31
4732,812,1,2019-12-31
4733,813,4,2019-12-31
4734,815,3,2019-12-31
4735,816,1,2019-12-31
4736,817,2,2019-12-31
4737,818,2,2019-12-31
4738,819,2,2019-12-31
4739,820,1,2019-12-31
4740,821,3,2019-12-31
4741,823,2,2019-12-31
4742,824,2,2019-12-31
4743,825,2,2019-12-31
4744,826,3,2019-12-31
4745,827,2,2019-12-31
4746,828,4,2019-12-31
4747,829,2,2019-12-31
4748,830,1,2019-12-31
4749,831,1,2019-12-31
4750,832,4,2019-12-31
4751,833,3,2019-12-31
4752,836,5,2019-12-31
4753,838,4,2019-12-31
4754,840,2,2019-12-31
4755,841,3,2019-12-31
4756,842,3,2019-12-31
4757,843,1,2019-12-31
4758,844,5,2019-12-31
4759,846,3,2019-12-31
4760,847,1,2019-12-31
4761,848,3,2019-12-31
4762,849,2,2019-12-31
4763,850,4,2019-12-31
4764,851,2,2019-12-31
4765,852,5,2019-12-31
4766,853,3,2019-12-31
4767,854,4,2019-12-31
4768,855,3,2019-12-31
4769,856,3,2019-12-31
4770,857,5,2019-12-31
4771,859,4,2019-12-31
4772,860,1,2019-12-31
4773,861,2,2019-12-31
4774,863,2,2019-12-31
4775,864,2,2019-12-31
4776,865,1,2019-12-31
4777,866,5,2019-12-31
4778,867,5,2019-12-31
4779,868,5,2019-12-31
4780,869,2,2019-12-31
4781,870,1,2019-12-31
4782,871,3,2019-12-31
4783,873,4,2019-12-31
4784,874,3,2019-12-31
4785,875,1,2019-12-31
4786,876,2,2019-12-31
4787,877,5,2019-12-31
4788,878,3,2019-12-31
4789,879,1,2019-12-31
4790,880,2,2019-12-31
4791,881,4,2019-12-31
4792,883,5,2019-12-31
4793,884,1,2019-12-31
4794,885,3,2019-12-31
4795,886,3,2019-12-31
4796,887,2,2019-12-31
4797,888,2,2019-12-31
4798,889,4,2019-12-31
4799,890,2,2019-12-31
4800,891,2,2019-12-31
4801,892,4,2019-12-31
4802,893,2,2019-12-31
4803,894,4,2019-12-31
4804,895,4,2019-12-31
4805,896,5,2019-12-31
4806,897,3,2019-12-31
4807,898,5,2019-12-31
4808,899,3,2019-12-31
4809,900,2,2019-12-31
4810,901,3,2019-12-31
4811,902,5,2019-12-31
4812,903,5,2019-12-31
4813,904,2,2019-12-31
4814,905,3,2019-12-31
4815,906,2,2019-12-31
4816,907,1,2019-12-31
4817,908,4,2019-12-31
4818,910,2,2019-12-31
4819,911,4,2019-12-31
4820,912,2,2019-12-31
4821,913,4,2019-12-31
4822,914,5,2019-12-31
4823,915,5,2019-12-31
4824,916,2,2019-12-31
4825,918,1,2019-12-31
4826,919,4,2019-12-31
4827,920,2,2019-12-31
4828,921,4,2019-12-31
4829,922,3,2019-12-31
4830,923,4,2019-12-31
4831,924,3,2019-12-31
4832,925,2,2019-12-31
4833,926,4,2019-12-31
4834,927,4,2019-12-31
4835,928,4,2019-12-31
4836,929,1,2019-12-31
4837,930,2,2019-12-31
4838,931,1,2019-12-31
4839,932,2,2019-12-31
4840,933,5,2019-12-31
4841,934,5,2019-12-31
4842,935,2,2019-12-31
4843,936,5,2019-12-31
4844,937,4,2019-12-31
4845,938,3,2019-12-31
4846,939,3,2019-12-31
4847,941,2,2019-12-31
4848,942,3,2019-12-31
4849,943,3,2019-12-31
4850,946,3,2019-12-31
4851,947,3,2019-12-31
4852,948,2,2019-12-31
4853,949,3,2019-12-31
4854,950,4,2019-12-31
4855,951,2,2019-12-31
4856,952,2,2019-12-31
4857,953,3,2019-12-31
4858,954,4,2019-12-31
4859,956,2,2019-12-31
4860,957,4,2019-12-31
4861,960,4,2019-12-31
4862,961,3,2019-12-31
4863,962,4,2019-12-31
4864,963,3,2019-12-31
4865,964,3,2019-12-31
4866,965,3,2019-12-31
4867,966,3,2019-12-31
4868,967,1,2019-12-31
4869,968,3,2019-12-31
4870,969,3,2019-12-31
4871,970,4,2019-12-31
4872,971,4,2019-12-31
4873,972,4,2019-12-31
4874,973,2,2019-12-31
4875,974,2,2019-12-31
4876,975,3,2019-12-31
4877,977,3,2019-12-31
4878,978,1,2019-12-31
4879,979,1,2019-12-31
4880,980,2,2019-12-31
4881,981,2,2019-12-31
4882,982,3,2019-12-31
4883,983,4,2019-12-31
4884,984,3,2019-12-31
4885,986,3,2019-12-31
4886,987,1,2019-12-31
4887,989,3,2019-12-31
4888,990,3,2019-12-31
4889,991,3,2019-12-31
4890,992,1,2019-12-31
4891,993,2,2019-12-31
4892,994,2,2019-12-31
4893,995,4,2019-12-31
4894,997,3,2019-12-31
4895,998,3,2019-12-31
4896,999,3,2019-12-31
4897,1000,2,2019-12-31
4898,1001,4,2019-12-31
4899,1002,4,2019-12-31
4900,1003,1,2019-12-31
4901,1004,3,2019-12-31
4902,1005,2,2019-12-31
4903,1007,3,2019-12-31
4904,1008,2,2019-12-31
4905,1009,3,2019-12-31
4906,1010,5,2019-12-31
4907,1011,2,2019-12-31
4908,1012,2,2019-12-31
4909,1013,3,2019-12-31
4910,1014,5,2019-12-31
4911,1015,2,2019-12-31
4912,1016,2,2019-12-31
4913,1017,2,2019-12-31
4914,1018,3,2019-12-31
4915,1020,3,2019-12-31
4916,1021,2,2019-12-31
4917,1022,4,2019-12-31
4918,1023,2,2019-12-31
4919,1024,2,2019-12-31
4920,1025,3,2019-12-31
4921,1026,1,2019-12-31
4922,1027,5,2019-12-31
4923,1029,1,2019-12-31
4924,1030,2,2019-12-31
4925,1031,4,2019-12-31
4926,1032,3,2019-12-31
4927,1033,3,2019-12-31
4928,1034,2,2019-12-31
4929,1035,2,2019-12-31
4930,1036,3,2019-12-31
4931,1037,1,2019-12-31
4932,1038,4,2019-12-31
4933,1039,2,2019-12-31
4934,1041,3,2019-12-31
4935,1043,4,2019-12-31
4936,1044,4,2019-12-31
4937,1045,5,2019-12-31
4938,1047,4,2019-12-31
4939,1048,3,2019-12-31
4940,1049,3,2019-12-31
4941,1050,3,2019-12-31
4942,1051,5,2019-12-31
4943,1054,4,2019-12-31
4944,1055,3,2019-12-31
4945,1057,3,2019-12-31
4946,1058,3,2019-12-31
4947,1059,3,2019-12-31
4948,1060,4,2019-12-31
4949,1061,3,2019-12-31
4950,1062,4,2019-12-31
4951,1063,1,2019-12-31
4952,1064,3,2019-12-31
4953,1065,2,2019-12-31
4954,1066,3,2019-12-31
4955,1067,5,2019-12-31
4956,1068,3,2019-12-31
4957,1069,4,2019-12-31
4958,1070,4,2019-12-31
4959,1072,3,2019-12-31
4960,1073,1,2019-12-31
4961,1074,2,2019-12-31
4962,1075,5,2019-12-31
4963,1076,2,2019-12-31
4964,1077,3,2019-12-31
4965,1078,1,2019-12-31
4966,1079,3,2019-12-31
4967,1080,3,2019-12-31
4968,1081,2,2019-12-31
4969,1082,3,2019-12-31
4970,1083,4,2019-12-31
4971,1084,3,2019-12-31
4972,1085,2,2019-12-31
4973,1086,3,2019-12-31
4974,1087,3,2019-12-31
4975,1088,2,2019-12-31
4976,1089,3,2019-12-31
4977,1090,3,2019-12-31
4978,1091,1,2019-12-31
4979,1092,4,2019-12-31
4980,1093,3,2019-12-31
4981,1094,2,2019-12-31
4982,1095,3,2019-12-31
4983,1096,2,2019-12-31
4984,1097,3,2019-12-31
4985,1098,5,2019-12-31
4986,1101,3,2019-12-31
4987,1102,4,2019-12-31
4988,1103,2,2019-12-31
4989,1104,2,2019-12-31
4990,1105,3,2019-12-31
4991,1106,4,2019-12-31
4992,1107,1,2019-12-31
4993,1108,4,2019-12-31
4994,1109,3,2019-12-31
4995,1110,1,2019-12-31
4996,1111,4,2019-12-31
4997,1112,2,2019-12-31
4998,1113,1,2019-12-31
4999,1114,3,2019-12-31
5000,1115,1,2019-12-31
5001,1116,3,2019-12-31
5002,1117,2,2019-12-31
5003,1119,2,2019-12-31
5004,1121,3,2019-12-31
5005,1122,3,2019-12-31
5006,1123,3,2019-12-31
5007,1124,2,2019-12-31
5008,1125,2,2019-12-31
5009,1126,3,2019-12-31
5010,1127,3,2019-12-31
5011,1128,3,2019-12-31
5012,1129,3,2019-12-31
5013,1130,3,2019-12-31
5014,1131,3,2019-12-31
5015,1132,1,2019-12-31
5016,1133,5,2019-12-31
5017,1134,3,2019-12-31
5018,1135,3,2019-12-31
5019,1136,1,2019-12-31
5020,1137,5,2019-12-31
5021,1138,5,2019-12-31
5022,1140,4,2019-12-31
5023,1141,1,2019-12-31
5024,1142,3,2019-12-31
5025,1143,4,2019-12-31
5026,1145,3,2019-12-31
5027,1146,1,2019-12-31
5028,1147,4,2019-12-31
5029,1148,3,2019-12-31
5030,1150,3,2019-12-31
5031,1151,4,2019-12-31
5032,1152,3,2019-12-31
5033,1153,3,2019-12-31
5034,1154,4,2019-12-31
5035,1155,3,2019-12-31
5036,1157,3,2019-12-31
5037,1158,3,2019-12-31
5038,1160,3,2019-12-31
5039,1161,3,2019-12-31
5040,1162,3,2019-12-31
5041,1163,4,2019-12-31
5042,1164,2,2019-12-31
5043,1165,2,2019-12-31
5044,1166,3,2019-12-31
5045,1167,3,2019-12-31
5046,1169,2,2019-12-31
5047,1170,1,2019-12-31
5048,1171,3,2019-12-31
5049,1172,5,2019-12-31
5050,1174,3,2019-12-31
5051,1175,3,2019-12-31
5052,1177,2,2019-12-31
5053,1178,5,2019-12-31
5054,1179,1,2019-12-31
5055,1180,3,2019-12-31
5056,1181,2,2019-12-31
5057,1182,2,2019-12-31
5058,1183,1,2019-12-31
5059,1184,2,2019-12-31
5060,1185,3,2019-12-31
5061,1186,2,2019-12-31
5062,1187,1,2019-12-31
5063,1188,4,2019-12-31
5064,1189,1,2019-12-31
5065,1190,1,2019-12-31
5066,1191,3,2019-12-31
5067,1192,3,2019-12-31
5068,1193,3,2019-12-31
5069,1194,3,2019-12-31
5070,1195,3,2019-12-31
5071,1196,2,2019-12-31
5072,1197,1,2019-12-31
5073,1199,2,2019-12-31
5074,1200,3,2019-12-31
5075,1201,1,2019-12-31
5076,1202,3,2019-12-31
5077,1203,3,2019-12-31
5078,1204,5,2019-12-31
5079,1205,3,2019-12-31
5080,1206,5,2019-12-31
5081,1207,2,2019-12-31
5082,1208,4,2019-12-31
5083,1209,2,2019-12-31
5084,1210,2,2019-12-31
5085,1211,3,2019-12-31
5086,1212,1,2019-12-31
5087,1213,3,2019-12-31
5088,1214,3,2019-12-31
5089,1216,5,2019-12-31
5090,1217,3,2019-12-31
5091,1218,2,2019-12-31
5092,1219,2,2019-12-31
5093,1220,2,2019-12-31
5094,1221,5,2019-12-31
5095,1222,5,2019-12-31
5096,1223,3,2019-12-31
5097,1224,3,2019-12-31
5098,1226,3,2019-12-31
5099,1227,3,2019-12-31
5100,1228,5,2019-12-31
5101,1229,2,2019-12-31
5102,1230,2,2019-12-31
5103,1231,5,2019-12-31
5104,1232,1,2019-12-31
5105,1233,2,2019-12-31
5106,1234,4,2019-12-31
5107,1235,5,2019-12-31
5108,1236,3,2019-12-31
5109,1237,5,2019-12-31
5110,1238,4,2019-12-31
5111,1239,3,2019-12-31
5112,1240,2,2019-12-31
5113,1241,2,2019-12-31
5114,1242,3,2019-12-31
5115,1243,3,2019-12-31
5116,1245,4,2019-12-31
5117,1246,1,2019-12-31
5118,1247,4,2019-12-31
5119,1248,4,2019-12-31
5120,1249,3,2019-12-31
5121,1250,2,2019-12-31
5122,1251,5,2019-12-31
5123,1252,4,2019-12-31
5124,1253,1,2019-12-31
5125,1254,4,2019-12-31
5126,1255,2,2019-12-31
5127,1256,3,2019-12-31
5128,1257,3,2019-12-31
5129,1258,3,2019-12-31
5130,1259,4,2019-12-31
5131,1260,4,2019-12-31
5132,1261,2,2019-12-31
5133,1262,4,2019-12-31
5134,1263,2,2019-12-31
5135,1264,2,2019-12-31
5136,1265,2,2019-12-31
5137,1266,3,2019-12-31
5138,1267,5,2019-12-31
5139,1268,4,2019-12-31
5140,1269,5,2019-12-31
5141,1270,2,2019-12-31
5142,1271,3,2019-12-31
5143,1272,1,2019-12-31
5144,1273,2,2019-12-31
5145,1274,3,2019-12-31
5146,1275,2,2019-12-31
5147,1276,3,2019-12-31
5148,1277,2,2019-12-31
5149,1278,5,2019-12-31
5150,1279,1,2019-12-31
5151,1280,2,2019-12-31
5152,1281,3,2019-12-31
5153,1282,1,2019-12-31
5154,1315,2,2019-12-31
5155,2,3,2020-12-31
5156,4,4,2020-12-31
5157,6,4,2020-12-31
5158,8,4,2020-12-31
5159,10,4,2020-12-31
5160,11,3,2020-12-31
5161,12,3,2020-12-31
5162,13,3,2020-12-31
5163,14,4,2020-12-31
5164,15,5,2020-12-31
5165,16,2,2020-12-31
5166,17,4,2020-12-31
5167,18,3,2020-12-31
5168,19,4,2020-12-31
5169,20,3,2020-12-31
5170,21,3,2020-12-31
5171,22,5,2020-12-31
5172,23,4,2020-12-31
5173,24,2,2020-12-31
5174,25,4,2020-12-31
5175,26,3,2020-12-31
5176,27,2,2020-12-31
5177,28,3,2020-12-31
5178,29,4,2020-12-31
5179,30,3,2020-12-31
5180,32,2,2020-12-31
5181,33,2,2020-12-31
5182,34,1,2020-12-31
5183,35,2,2020-12-31
5184,36,4,2020-12-31
5185,37,2,2020-12-31
5186,38,4,2020-12-31
5187,39,4,2020-12-31
5188,41,4,2020-12-31
5189,44,2,2020-12-31
5190,45,3,2020-12-31
5191,46,4,2020-12-31
5192,47,4,2020-12-31
5193,48,3,2020-12-31
5194,50,2,2020-12-31
5195,51,1,2020-12-31
5196,54,3,2020-12-31
5197,55,3,2020-12-31
5198,56,3,2020-12-31
5199,57,4,2020-12-31
5200,58,3,2020-12-31
5201,59,2,2020-12-31
5202,60,5,2020-12-31
5203,62,3,2020-12-31
5204,64,4,2020-12-31
5205,65,4,2020-12-31
5206,66,3,2020-12-31
5207,67,3,2020-12-31
5208,68,3,2020-12-31
5209,69,3,2020-12-31
5210,70,2,2020-12-31
5211,72,4,2020-12-31
5212,74,5,2020-12-31
5213,75,4,2020-12-31
5214,77,3,2020-12-31
5215,78,5,2020-12-31
5216,79,3,2020-12-31
5217,80,5,2020-12-31
5218,81,3,2020-12-31
5219,83,3,2020-12-31
5220,84,3,2020-12-31
5221,85,5,2020-12-31
5222,86,5,2020-12-31
5223,87,3,2020-12-31
5224,88,4,2020-12-31
5225,89,3,2020-12-31
5226,90,4,2020-12-31
5227,91,2,2020-12-31
5228,92,2,2020-12-31
5229,93,3,2020-12-31
5230,94,5,2020-12-31
5231,96,4,2020-12-31
5232,97,3,2020-12-31
5233,98,1,2020-12-31
5234,99,4,2020-12-31
5235,100,3,2020-12-31
5236,101,2,2020-12-31
5237,102,4,2020-12-31
5238,104,5,2020-12-31
5239,105,3,2020-12-31
5240,106,3,2020-12-31
5241,107,2,2020-12-31
5242,108,5,2020-12-31
5243,109,4,2020-12-31
5244,110,1,2020-12-31
5245,111,1,2020-12-31
5246,112,3,2020-12-31
5247,113,2,2020-12-31
5248,114,3,2020-12-31
5249,115,4,2020-12-31
5250,116,5,2020-12-31
5251,118,4,2020-12-31
5252,119,3,2020-12-31
5253,121,5,2020-12-31
5254,122,2,2020-12-31
5255,123,5,2020-12-31
5256,125,4,2020-12-31
5257,127,1,2020-12-31
5258,128,3,2020-12-31
5259,129,3,2020-12-31
5260,130,3,2020-12-31
5261,131,1,2020-12-31
5262,134,4,2020-12-31
5263,135,2,2020-12-31
5264,136,3,2020-12-31
5265,137,3,2020-12-31
5266,139,3,2020-12-31
5267,143,4,2020-12-31
5268,144,3,2020-12-31
5269,145,4,2020-12-31
5270,146,3,2020-12-31
5271,148,5,2020-12-31
5272,149,1,2020-12-31
5273,150,1,2020-12-31
5274,151,3,2020-12-31
5275,152,4,2020-12-31
5276,154,3,2020-12-31
5277,155,3,2020-12-31
5278,156,1,2020-12-31
5279,157,5,2020-12-31
5280,159,5,2020-12-31
5281,160,4,2020-12-31
5282,161,4,2020-12-31
5283,162,2,2020-12-31
5284,163,4,2020-12-31
5285,166,1,2020-12-31
5286,168,3,2020-12-31
5287,169,3,2020-12-31
5288,170,5,2020-12-31
5289,171,1,2020-12-31
5290,172,3,2020-12-31
5291,174,2,2020-12-31
5292,176,3,2020-12-31
5293,177,4,2020-12-31
5294,179,3,2020-12-31
5295,180,2,2020-12-31
5296,181,2,2020-12-31
5297,182,3,2020-12-31
5298,185,4,2020-12-31
5299,186,5,2020-12-31
5300,187,2,2020-12-31
5301,188,3,2020-12-31
5302,189,3,2020-12-31
5303,191,4,2020-12-31
5304,192,3,2020-12-31
5305,193,1,2020-12-31
5306,194,4,2020-12-31
5307,195,5,2020-12-31
5308,196,3,2020-12-31
5309,197,4,2020-12-31
5310,198,3,2020-12-31
5311,200,3,2020-12-31
5312,203,3,2020-12-31
5313,204,2,2020-12-31
5314,205,3,2020-12-31
5315,206,4,2020-12-31
5316,208,2,2020-12-31
5317,209,3,2020-12-31
5318,212,4,2020-12-31
5319,213,3,2020-12-31
5320,216,3,2020-12-31
5321,218,3,2020-12-31
5322,219,2,2020-12-31
5323,220,3,2020-12-31
5324,221,1,2020-12-31
5325,222,3,2020-12-31
5326,223,3,2020-12-31
5327,224,3,2020-12-31
5328,225,3,2020-12-31
5329,227,2,2020-12-31
5330,229,3,2020-12-31
5331,230,4,2020-12-31
5332,231,3,2020-12-31
5333,232,2,2020-12-31
5334,235,3,2020-12-31
5335,236,1,2020-12-31
5336,237,3,2020-12-31
5337,238,3,2020-12-31
5338,239,3,2020-12-31
5339,240,3,2020-12-31
5340,241,3,2020-12-31
5341,242,2,2020-12-31
5342,243,3,2020-12-31
5343,244,4,2020-12-31
5344,245,3,2020-12-31
5345,246,5,2020-12-31
5346,247,4,2020-12-31
5347,248,4,2020-12-31
5348,249,3,2020-12-31
5349,251,4,2020-12-31
5350,252,3,2020-12-31
5351,253,4,2020-12-31
5352,255,3,2020-12-31
5353,256,3,2020-12-31
5354,258,5,2020-12-31
5355,259,4,2020-12-31
5356,260,4,2020-12-31
5357,261,4,2020-12-31
5358,262,3,2020-12-31
5359,263,3,2020-12-31
5360,264,3,2020-12-31
5361,265,5,2020-12-31
5362,267,2,2020-12-31
5363,268,3,2020-12-31
5364,269,3,2020-12-31
5365,270,2,2020-12-31
5366,271,4,2020-12-31
5367,272,3,2020-12-31
5368,274,2,2020-12-31
5369,276,4,2020-12-31
5370,277,2,2020-12-31
5371,278,3,2020-12-31
5372,279,4,2020-12-31
5373,280,3,2020-12-31
5374,281,1,2020-12-31
5375,282,4,2020-12-31
5376,283,3,2020-12-31
5377,284,4,2020-12-31
5378,286,2,2020-12-31
5379,287,3,2020-12-31
5380,288,3,2020-12-31
5381,289,3,2020-12-31
5382,291,3,2020-12-31
5383,292,4,2020-12-31
5384,294,4,2020-12-31
5385,295,3,2020-12-31
5386,296,5,2020-12-31
5387,297,5,2020-12-31
5388,298,2,2020-12-31
5389,299,4,2020-12-31
5390,302,3,2020-12-31
5391,304,4,2020-12-31
5392,305,3,2020-12-31
5393,306,2,2020-12-31
5394,307,5,2020-12-31
5395,308,4,2020-12-31
5396,310,4,2020-12-31
5397,312,4,2020-12-31
5398,313,3,2020-12-31
5399,315,3,2020-12-31
5400,316,3,2020-12-31
5401,317,2,2020-12-31
5402,318,3,2020-12-31
5403,319,3,2020-12-31
5404,320,3,2020-12-31
5405,323,3,2020-12-31
5406,324,1,2020-12-31
5407,325,5,2020-12-31
5408,326,3,2020-12-31
5409,327,4,2020-12-31
5410,329,5,2020-12-31
5411,330,2,2020-12-31
5412,331,2,2020-12-31
5413,332,2,2020-12-31
5414,333,4,2020-12-31
5415,334,3,2020-12-31
5416,335,2,2020-12-31
5417,336,3,2020-12-31
5418,337,4,2020-12-31
5419,338,3,2020-12-31
5420,339,3,2020-12-31
5421,340,2,2020-12-31
5422,341,3,2020-12-31
5423,342,3,2020-12-31
5424,343,2,2020-12-31
5425,344,4,2020-12-31
5426,345,4,2020-12-31
5427,346,3,2020-12-31
5428,347,4,2020-12-31
5429,349,1,2020-12-31
5430,352,5,2020-12-31
5431,354,3,2020-12-31
5432,355,2,2020-12-31
5433,356,2,2020-12-31
5434,357,3,2020-12-31
5435,359,3,2020-12-31
5436,360,5,2020-12-31
5437,362,4,2020-12-31
5438,363,3,2020-12-31
5439,364,2,2020-12-31
5440,365,4,2020-12-31
5441,366,4,2020-12-31
5442,367,1,2020-12-31
5443,368,3,2020-12-31
5444,369,4,2020-12-31
5445,371,3,2020-12-31
5446,372,3,2020-12-31
5447,374,3,2020-12-31
5448,375,3,2020-12-31
5449,376,2,2020-12-31
5450,377,2,2020-12-31
5451,378,3,2020-12-31
5452,379,3,2020-12-31
5453,380,5,2020-12-31
5454,381,2,2020-12-31
5455,382,2,2020-12-31
5456,383,3,2020-12-31
5457,384,3,2020-12-31
5458,385,5,2020-12-31
5459,386,2,2020-12-31
5460,388,3,2020-12-31
5461,389,5,2020-12-31
5462,390,2,2020-12-31
5463,391,5,2020-12-31
5464,392,2,2020-12-31
5465,393,5,2020-12-31
5466,394,3,2020-12-31
5467,395,3,2020-12-31
5468,396,1,2020-12-31
5469,397,3,2020-12-31
5470,398,3,2020-12-31
5471,399,4,2020-12-31
5472,400,5,2020-12-31
5473,402,2,2020-12-31
5474,403,3,2020-12-31
5475,404,4,2020-12-31
5476,405,2,2020-12-31
5477,406,3,2020-12-31
5478,407,3,2020-12-31
5479,408,3,2020-12-31
5480,410,5,2020-12-31
5481,411,2,2020-12-31
5482,412,3,2020-12-31
5483,413,4,2020-12-31
5484,415,3,2020-12-31
5485,416,3,2020-12-31
5486,417,3,2020-12-31
5487,418,1,2020-12-31
5488,419,3,2020-12-31
5489,421,2,2020-12-31
5490,423,3,2020-12-31
5491,424,4,2020-12-31
5492,425,3,2020-12-31
5493,427,3,2020-12-31
5494,428,3,2020-12-31
5495,429,3,2020-12-31
5496,430,3,2020-12-31
5497,431,2,2020-12-31
5498,432,3,2020-12-31
5499,433,5,2020-12-31
5500,434,2,2020-12-31
5501,435,1,2020-12-31
5502,436,2,2020-12-31
5503,437,4,2020-12-31
5504,438,5,2020-12-31
5505,439,2,2020-12-31
5506,442,4,2020-12-31
5507,443,2,2020-12-31
5508,444,3,2020-12-31
5509,445,2,2020-12-31
5510,446,3,2020-12-31
5511,447,3,2020-12-31
5512,448,1,2020-12-31
5513,449,3,2020-12-31
5514,450,5,2020-12-31
5515,451,4,2020-12-31
5516,452,3,2020-12-31
5517,453,3,2020-12-31
5518,454,2,2020-12-31
5519,455,3,2020-12-31
5520,456,1,2020-12-31
5521,458,5,2020-12-31
5522,460,3,2020-12-31
5523,462,2,2020-12-31
5524,464,2,2020-12-31
5525,465,4,2020-12-31
5526,466,3,2020-12-31
5527,467,2,2020-12-31
5528,468,2,2020-12-31
5529,469,2,2020-12-31
5530,470,3,2020-12-31
5531,471,5,2020-12-31
5532,472,1,2020-12-31
5533,473,5,2020-12-31
5534,474,4,2020-12-31
5535,475,1,2020-12-31
5536,476,4,2020-12-31
5537,478,3,2020-12-31
5538,479,4,2020-12-31
5539,480,3,2020-12-31
5540,483,5,2020-12-31
5541,484,4,2020-12-31
5542,485,3,2020-12-31
5543,487,1,2020-12-31
5544,490,4,2020-12-31
5545,491,3,2020-12-31
5546,492,1,2020-12-31
5547,493,3,2020-12-31
5548,494,3,2020-12-31
5549,496,4,2020-12-31
5550,497,2,2020-12-31
5551,498,3,2020-12-31
5552,499,2,2020-12-31
5553,501,2,2020-12-31
5554,504,4,2020-12-31
5555,505,3,2020-12-31
5556,506,3,2020-12-31
5557,507,3,2020-12-31
5558,508,4,2020-12-31
5559,509,3,2020-12-31
5560,510,3,2020-12-31
5561,511,4,2020-12-31
5562,512,1,2020-12-31
5563,515,5,2020-12-31
5564,516,3,2020-12-31
5565,517,2,2020-12-31
5566,518,2,2020-12-31
5567,519,3,2020-12-31
5568,520,3,2020-12-31
5569,521,3,2020-12-31
5570,522,1,2020-12-31
5571,523,3,2020-12-31
5572,524,2,2020-12-31
5573,526,2,2020-12-31
5574,527,5,2020-12-31
5575,528,4,2020-12-31
5576,529,5,2020-12-31
5577,530,3,2020-12-31
5578,532,3,2020-12-31
5579,533,2,2020-12-31
5580,534,3,2020-12-31
5581,535,2,2020-12-31
5582,536,2,2020-12-31
5583,537,3,2020-12-31
5584,538,3,2020-12-31
5585,539,2,2020-12-31
5586,540,2,2020-12-31
5587,541,2,2020-12-31
5588,542,5,2020-12-31
5589,543,4,2020-12-31
5590,544,3,2020-12-31
5591,545,3,2020-12-31
5592,546,3,2020-12-31
5593,547,3,2020-12-31
5594,548,5,2020-12-31
5595,549,2,2020-12-31
5596,550,3,2020-12-31
5597,551,3,2020-12-31
5598,552,2,2020-12-31
5599,553,2,2020-12-31
5600,554,3,2020-12-31
5601,555,3,2020-12-31
5602,556,3,2020-12-31
5603,558,3,2020-12-31
5604,559,3,2020-12-31
5605,560,3,2020-12-31
5606,561,4,2020-12-31
5607,562,5,2020-12-31
5608,565,4,2020-12-31
5609,566,4,2020-12-31
5610,567,3,2020-12-31
5611,568,2,2020-12-31
5612,569,3,2020-12-31
5613,570,1,2020-12-31
5614,572,3,2020-12-31
5615,574,3,2020-12-31
5616,575,3,2020-12-31
